Transaction Date,Type,Market,Amount,Rate inc. fee,Rate ex. fee,Fee,Fee AUD (inc GST),GST AUD,Total AUD,Total (inc GST)
26/02/2018 8:50,Buy,TRX/AUD,1000,0.054416,0.052834951,1.5850485436893251 AUD,1.59,0.14,54.42,54.42 AUD
26/02/2018 8:49,Buy,TRX/AUD,547,0.054428,0.052856712,0.8673786407766997 AUD,0.87,0.08,29.78,29.78 AUD
26/02/2018 8:38,Buy,TRX/AUD,18453.24869,0.054191,0.052612621,29.126213592233057 AUD,29.13,2.65,1000,1000.00 AUD
26/02/2018 6:47,Sell,NXS/MIOTA,83.66212548,0.961735339,0.971449838,0.8127355823119586 MIOTA,1.89,0.17,187.01,80.46082264888378 MIOTA
26/02/2018 6:04,Sell,AE/MIOTA,445.89521,1.173204719,1.185055272,5.2841046940673095 MIOTA,12.17,1.11,1204.35,523.126364712662 MIOTA
25/02/2018 17:09,Sell,AE/DGB,350,65.31697674,65.97674419,230.91860465116406 DGB,10.07,0.92,996.55,22860.94186046512 DGB
25/02/2018 11:53,Buy,NXS/AUD,83.66212548,2.390568,2.320939806,5.825242718446617 AUD,5.83,0.53,200,200.00 AUD
25/02/2018 1:02,Buy,DGB/AUD,4634.468075,0.043211,0.041952427,5.832815533980579 AUD,5.83,0.53,200.26,200.26 AUD
25/02/2018 0:08,Sell,MIOTA/AE,1086.832094,0.732307423,0.739704468,8.039345555452883 AE,22.76,2.07,2253.55,795.8952099898297 AE
23/02/2018 19:38,Sell,ETH/MIOTA,1.51811328,485.1019395,490.0019591,7.4387848131993906 MIOTA,16.7,1.52,1653.37,736.4396965067384 MIOTA
23/02/2018 19:01,Sell,LEND/ETH,12665.50362,0.000119862,0.000121073,0.01533447757294848 ETH,16.83,1.53,1666.58,1.5181132797219048 ETH
23/02/2018 17:04,Sell,RDN/LEND,70,29.58688385,29.88574127,20.92001888574123 LEND,2.82,0.26,278.84,2071.0818696883853 LEND
23/02/2018 16:58,Sell,DGD/LEND,2.36571995,3137.109953,3168.797932,74.96488486033832 LEND,10.09,0.92,998.47,7421.523601173449 LEND
23/02/2018 16:49,Sell,DGD/LEND,1,3172.898147,3204.947624,32.049476236663395 LEND,4.19,0.38,415.09,3172.8981474296797 LEND
23/02/2018 15:42,Sell,GBYTE/DGD,2.76425202,1.217587951,1.22988682,0.03399717125425594 DGD,14.08,1.28,1393.46,3.365719954171357 DGD
23/02/2018 10:27,Sell,ADA/GBYTE,1000,0.000746568,0.000754109,0.0075410898395454895 GBYTE,3.92,0.36,387.92,0.746567894115 GBYTE
23/02/2018 10:25,Sell,XRP/GBYTE,235.7587936,0.002109335,0.002130642,0.005023175489095422 GBYTE,2.64,0.24,261.28,0.4972943734204413 GBYTE
23/02/2018 8:38,Sell,ZRX/GBYTE,250,0.002236797,0.00225939,0.005648476129378799 GBYTE,2.89,0.26,286.4,0.5591991368085 GBYTE
23/02/2018 8:37,Sell,LTC/GBYTE,2,0.480595305,0.485449804,0.009708996070120879 GBYTE,4.97,0.45,492.29,0.96119061094197 GBYTE
23/02/2018 8:25,Sell,CAN/MIOTA,243.0364349,0.471924076,0.476690986,1.1585327767274691 MIOTA,2.37,0.22,235.03,114.69474489601903 MIOTA
23/02/2018 6:56,Sell,MOD/CAN,50,3.098059701,3.129353234,1.5646766169154205 CAN,1.68,0.15,166.05,154.90298507462686 CAN
22/02/2018 22:15,Buy,CAN/AUD,88.13344983,0.9372151,0.909917573,2.40582524271845 AUD,2.41,0.22,82.6,82.60 AUD
22/02/2018 22:13,Buy,LTC/AUD,2,281.96,273.7475728,16.424854368932074 AUD,16.42,1.49,563.92,563.92 AUD
22/02/2018 22:12,Buy,MOD/AUD,50,3.763763,3.654174757,5.4812621359223215 AUD,5.48,0.5,188.19,188.19 AUD
22/02/2018 22:09,Buy,ZRX/AUD,250,1.256584,1.22,9.150000000000034 AUD,9.15,0.83,314.15,314.15 AUD
22/02/2018 21:56,Buy,MIOTA/AUD,235.6976522,2.333498,2.265532039,16.01941747572812 AUD,16.02,1.46,550,550.00 AUD
22/02/2018 21:49,Buy,RDN/AUD,70,4.291351,4.166435506,8.7495145631068 AUD,8.75,0.8,300.4,300.40 AUD
22/02/2018 21:41,Buy,ADA/AUD,1000,0.43875,0.425970874,12.779126213592235 AUD,12.78,1.16,438.75,438.75 AUD
22/02/2018 21:39,Buy,XRP/AUD,235.7587936,1.272487,1.235424272,8.737864077669883 AUD,8.74,0.79,300,300.00 AUD
22/02/2018 16:43,Sell,CAN/AUD,2496.465627,1.0968588,1.130782268,84.68877190883222 AUD,84.69,7.7,2738.27,2738.270291718907 AUD
22/02/2018 16:23,Sell,GBYTE/CAN,1.72471955,583.5281861,589.4224102,10.165883540914933 CAN,10.31,0.94,1021.14,1006.4224705505773 CAN
22/02/2018 16:20,Sell,MIOTA/CAN,212.3991847,2.425371651,2.449870354,5.203504659367695 CAN,5.08,0.46,502.8,515.1469612773999 CAN
22/02/2018 16:10,Sell,XRP/CAN,385.7953248,1.545242553,1.560851064,6.021690430878152 CAN,4.96,0.45,490.56,596.1473526569348 CAN
22/02/2018 16:02,Sell,NXS/CAN,100,3.703822133,3.741234478,3.7412344777209796 CAN,2.86,0.26,283.37,370.3822132943755 CAN
22/02/2018 15:58,Sell,POWR/CAN,7.16676838,1.167420047,1.179212168,0.08451140482421948 CAN,0.06,0.01,5.99,8.366629077597777 CAN
22/02/2018 10:35,Buy,POWR/AUD,7.16676838,0.865104,0.839906797,0.18058252427184485 AUD,0.18,0.02,6.2,6.20 AUD
22/02/2018 10:29,Buy,MIOTA/AUD,212.3991847,2.35405801,2.285538914,14.56339805825246 AUD,14.56,1.32,500.01,500.01 AUD
22/02/2018 7:02,Buy,XRP/AUD,385.7953248,1.296024,1.258275728,14.563106796116529 AUD,14.56,1.32,500,500.00 AUD
21/02/2018 22:07,Buy,NXS/AUD,100,2.940936,2.855339806,8.56601941747573 AUD,8.57,0.78,294.1,294.10 AUD
21/02/2018 11:04,Buy,GBYTE/AUD,1.72471955,579.804408,562.9169023,29.126213592233057 AUD,29.13,2.65,1000,1000.00 AUD
21/02/2018 9:39,Sell,LTC/AUD,7.90213446,291.1,300.1030928,71.14364973111333 AUD,71.14,6.47,2300.31,2300.311341306 AUD
21/02/2018 6:02,Sell,XRP/LTC,1802.372519,0.004384296,0.004428582,0.07981954005984981 LTC,24.78,2.25,2453.44,7.902134465925081 LTC
20/02/2018 17:51,Sell,LTC/XRP,8.43398475,213.7035544,215.8621762,18.205783018841885 XRP,25.83,2.35,2557.14,1802.372518865355 XRP
20/02/2018 16:25,Buy,LTC/AUD,4.04632916,335.21,325.4466025,39.505922330097064 AUD,39.51,3.59,1356.37,1356.37 AUD
20/02/2018 16:14,Sell,XRP/LTC,1000,0.004387656,0.004431975,0.04431975334772709 LTC,14.03,1.28,1388.78,4.387655581425 LTC
20/02/2018 15:19,Sell,LTC/AUD,4.46938475,303.48,312.8659794,41.949553111237265 AUD,41.95,3.81,1356.37,1356.36888393 AUD
20/02/2018 8:41,Sell,MIOTA/LTC,46,0.00928497,0.009378758,0.004314228456913927 LTC,1.22,0.11,121.09,0.42710861723448 LTC
17/02/2018 0:27,Sell,MIOTA/LTC,0.61561264,0.009203727,0.009296693,0.00005723162014227047 LTC,0.02,0,1.61,0.005665930394084744 LTC
17/02/2018 0:24,Sell,XRP/LTC,0.00518148,0.004873725,0.004922955,2.5508192163207574e-7 LTC,0,0,0.01,0.000025253110241575434 LTC
17/02/2018 0:21,Sell,XRP/LTC,0.89,0.004902937,0.004952462,0.00004407691114178668 LTC,0.01,0,1.23,0.0043636142030368695 LTC
16/02/2018 15:00,Sell,RDN/MIOTA,7.9378457,1.439909626,1.454454167,0.11545232757466728 MIOTA,0.31,0.03,30.58,11.429780429891979 MIOTA
16/02/2018 14:54,Sell,RDN/XRP,30,2.796654052,2.824903083,0.8474709248661583 XRP,1.17,0.11,115.5,83.89962156175005 XRP
16/02/2018 14:45,Sell,RDN/LTC,10,0.014315605,0.014460207,0.001446020738030518 LTC,0.39,0.04,38.42,0.14315605306502 LTC
16/02/2018 13:28,Buy,RDN/AUD,47.9378457,4.172069,4.050552428,5.825242718446617 AUD,5.83,0.53,200,200.00 AUD
15/02/2018 18:26,Buy,XRP/AUD,66.64973763,1.500381,1.456680583,2.9126213592233086 AUD,2.91,0.26,100,100.00 AUD
15/02/2018 18:19,Buy,MIOTA/AUD,35.18583221,2.842053,2.759274758,2.9126213592233086 AUD,2.91,0.26,100,100.00 AUD
15/02/2018 12:35,Sell,MIOTA/LTC,100,0.008506832,0.00859276,0.008592759997086863 LTC,2.6,0.24,257.39,0.8506832397116001 LTC
15/02/2018 7:49,Sell,VEN/XRP,45.30997574,4.045545639,4.086409736,1.8515512601582884 XRP,2.71,0.25,268.44,183.30357475567135 XRP
15/02/2018 7:35,Sell,ADA/XRP,200.1729494,0.33100082,0.334344262,0.6692667710526052 XRP,0.97,0.09,95.99,66.25741033420803 XRP
14/02/2018 22:33,Buy,LTC/AUD,0.05705739,264.12,256.4272211,0.43893203883495246 AUD,0.44,0.04,15.07,15.07 AUD
14/02/2018 22:31,Buy,XRP/AUD,7,1.417923,1.377253814,0.2892233009708747 AUD,0.29,0.03,9.93,9.93 AUD
14/02/2018 22:30,Buy,ADA/AUD,200.1729494,0.499568,0.485017476,2.9126213592233086 AUD,2.91,0.26,100,100.00 AUD
14/02/2018 21:38,Buy,LTC/AUD,0.75091987,266.34,258.5825266,5.825242718446617 AUD,5.83,0.53,200,200.00 AUD
14/02/2018 20:50,Sell,ADA/XRP,465.7413938,0.352125,0.355681818,1.6565574573509139 XRP,2.15,0.2,212.99,163.99918827774002 XRP
14/02/2018 16:48,Sell,POWR/LTC,117.9234158,0.004001111,0.004041526,0.0047659053134402884 LTC,1.12,0.1,110.59,0.4718246260305908 LTC
14/02/2018 16:18,Buy,LTC/AUD,1.75858016,246.79,239.601943,12.640776699029118 AUD,12.64,1.15,434,434.00 AUD
14/02/2018 13:51,Buy,MIOTA/AUD,100,2.500482,2.427669903,7.283009708737865 AUD,7.28,0.66,250.05,250.05 AUD
14/02/2018 13:29,Sell,LTC/AUD,3.00603898,227.56,234.5979381,21.156316400684545 AUD,21.16,1.92,684.05,684.0542302888 AUD
12/02/2018 12:50,Sell,TRX/XRP,2009.991249,0.043674074,0.044115226,0.8867121888283833 XRP,1.18,0.11,116.64,87.78450669400932 XRP
10/02/2018 11:02,Sell,DENT/TRX,4148.862042,0.484468085,0.489361702,20.302941908344792 TRX,1.4,0.13,138.89,2009.9912489261235 TRX
7/02/2018 23:20,Buy,DENT/AUD,2619.172342,0.03818,0.037067961,2.9126213592233086 AUD,2.91,0.26,100,100.00 AUD
7/02/2018 23:17,Buy,XRP/AUD,92.11733538,1.085572,1.053953398,2.9126213592233086 AUD,2.91,0.26,100,100.00 AUD
7/02/2018 15:20,Buy,POWR/AUD,117.9234158,0.848008,0.823308738,2.9126213592233086 AUD,2.91,0.26,100,100.00 AUD
6/02/2018 19:34,Buy,VEN/AUD,45.30997574,4.414039,4.285474757,5.825242718446617 AUD,5.83,0.53,200,200.00 AUD
6/02/2018 19:11,Buy,ADA/AUD,465.7413938,0.375745,0.364800971,5.0970873786407935 AUD,5.1,0.46,175,175.00 AUD
6/02/2018 18:31,Buy,DENT/AUD,1529.689701,0.022011,0.021369903,0.980679611650487 AUD,0.98,0.09,33.67,33.67 AUD
6/02/2018 18:24,Buy,LTC/AUD,0.11,148.5,144.1747573,0.4757766990291259 AUD,0.48,0.04,16.34,16.34 AUD
6/02/2018 18:18,Buy,XRP/AUD,124.9551723,0.800287,0.77697767,2.9126213592233086 AUD,2.91,0.26,100,100.00 AUD
6/02/2018 18:08,Buy,XRP/AUD,124.9286345,0.800457,0.777142718,2.9126213592233086 AUD,2.91,0.26,100,100.00 AUD
6/02/2018 15:39,Buy,LTC/AUD,2.89603898,158.04,153.4368931,13.330776699029116 AUD,13.33,1.21,457.69,457.69 AUD
6/02/2018 13:43,Sell,XRP/AUD,468.1060943,0.749977,0.773172165,10.857798071360719 AUD,10.86,0.99,351.07,351.0688043073304 AUD
6/02/2018 13:40,Sell,DOGE/AUD,873.9730816,0.003711,0.003825773,0.10030868368852364 AUD,0.1,0.01,3.24,3.24331410592893 AUD
6/02/2018 13:39,Sell,RDN/AUD,11.56472295,2.404115,2.478469072,0.8598842447919353 AUD,0.86,0.08,27.8,27.80292391493925 AUD
6/02/2018 13:37,Sell,EMC2/AUD,255.3906583,0.295895,0.305046392,2.3371799642349487 AUD,2.34,0.21,75.57,75.5688188435964 AUD
6/02/2018 13:20,Sell,TRX/XRP,5121.915848,0.040577545,0.040987419,2.0993411006795952 XRP,1.64,0.15,162.59,207.8347689672786 XRP
5/02/2018 10:31,Sell,ETH/RDN,0.04047567,285.7203586,288.6064228,0.11681538329414387 RDN,0.42,0.04,41.23,11.564722946120284 RDN
3/02/2018 21:30,Buy,TRX/AUD,901.9084383,0.055438,0.053823301,1.4563106796116543 AUD,1.46,0.13,50,50.00 AUD
3/02/2018 21:20,Buy,ETH/AUD,0.04047567,1235.31,1199.330099,1.4563106796116543 AUD,1.46,0.13,50,50.00 AUD
3/02/2018 10:08,Buy,XRP/AUD,92.41670524,1.190261,1.155593204,3.2038834951456323 AUD,3.2,0.29,110,110.00 AUD
1/02/2018 11:01,Buy,XRP/AUD,67.85462012,1.473739,1.430814563,2.9126213592233086 AUD,2.91,0.26,100,100.00 AUD
28/01/2018 20:20,Buy,XRP/AUD,100,1.624014,1.576712621,4.730137864077676 AUD,4.73,0.43,162.4,162.40 AUD
23/01/2018 8:54,Buy,EMC2/AUD,255.3906583,0.783114,0.760304854,5.825242718446617 AUD,5.83,0.53,200,200.00 AUD
21/01/2018 12:00,Buy,TRX/AUD,2137.885033,0.116938,0.113532039,7.281553398058264 AUD,7.28,0.66,250,250.00 AUD
20/01/2018 19:26,Buy,DOGE/AUD,873.9730816,0.011442,0.011108738,0.29126213592233086 AUD,0.29,0.03,10,10.00 AUD
20/01/2018 19:16,Buy,TRX/AUD,2082.122377,0.115267,0.111909709,6.9902912621359405 AUD,6.99,0.64,240,240.00 AUD
